日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),股息率市值加权
2017/3/31,3456.05,4134.15,2.91768E+13,2.1813E+13,9.10257E+12,0.0253
2017/3/30,3436.758,4111.08,2.90193E+13,2.16854E+13,9.05426E+12,0.0255
2017/3/29,3465.1933,4145.09,2.91772E+13,2.18033E+13,9.12795E+12,0.0255
2017/3/28,3469.8093,4149.85,2.9181E+13,2.18022E+13,9.13988E+12,0.0254
2017/3/27,3478.0385,4159.69,2.92591E+13,2.18607E+13,9.15568E+12,0.0253
2017/3/24,3489.5997,4173.52,2.92874E+13,2.19006E+13,9.18188E+12,0.0248
2017/3/23,3461.9782,4140.48,2.90649E+13,2.17276E+13,9.11029E+12,0.0252
2017/3/22,3450.0502,4126.22,2.8994E+13,2.1685E+13,9.07783E+12,0.0252
2017/3/21,3466.3468,4145.71,2.91761E+13,2.18007E+13,9.1227E+12,0.025
2017/3/20,3449.6126,4125.69,2.9065E+13,2.17062E+13,9.08148E+12,0.0252
2017/3/17,3445.8051,4121.14,2.89832E+13,2.16104E+13,9.0715E+12,0.0234
2017/3/16,3481.5066,4163.84,2.92591E+13,2.18168E+13,9.16276E+12,0.0232
2017/3/15,3463.6436,4142.47,2.91243E+13,2.17146E+13,9.11593E+12,0.0232
2017/3/14,3456.6934,4134.08,2.90861E+13,2.1681E+13,9.09917E+12,0.0233
2017/3/13,3458.098,4135.76,2.90736E+13,2.16726E+13,9.10246E+12,0.0233
2017/3/10,3427.8916,4099.63,2.88392E+13,2.15028E+13,9.02371E+12,0.0235
2017/3/9,3426.9438,4098.5,2.88569E+13,2.15209E+13,9.01884E+12,0.0235
2017/3/8,3448.7313,4124.56,2.90438E+13,2.16669E+13,9.07691E+12,0.0233
2017/3/7,3453.9565,4130.8,2.9076E+13,2.16754E+13,9.0902E+12,0.0233
2017/3/6,3446.484,4121.87,2.89984E+13,2.16226E+13,9.06878E+12,0.0233
2017/3/3,3427.8628,4099.39,2.89064E+13,2.15451E+13,9.01708E+12,0.0234
2017/3/2,3435.0963,4108.04,2.90167E+13,2.16297E+13,9.03579E+12,0.0233
2017/3/1,3458.4376,4135.95,2.91889E+13,2.17689E+13,9.09733E+12,0.0232
2017/2/28,3452.8103,4129.22,2.91506E+13,2.17351E+13,9.0839E+12,0.0232
2017/2/27,3446.2228,4121.34,2.90866E+13,2.16908E+13,9.06496E+12,0.0232
2017/2/24,3473.8517,4154.38,2.92835E+13,2.18263E+13,9.13958E+12,0.0231
2017/2/23,3473.3236,4153.75,2.93109E+13,2.18375E+13,9.13694E+12,0.0231
2017/2/22,3489.7567,4173.41,2.94439E+13,2.19428E+13,9.18049E+12,0.0229
2017/2/21,3482.823,4165.11,2.93642E+13,2.18886E+13,9.16374E+12,0.023
2017/2/20,3471.3926,4151.44,2.92868E+13,2.18265E+13,9.13428E+12,0.0231
2017/2/17,3421.4419,4091.71,2.88974E+13,2.15285E+13,9.00383E+12,0.0234
2017/2/16,3440.9331,4115.02,2.91014E+13,2.16755E+13,9.05625E+12,0.0233
2017/2/15,3421.7131,4092.03,2.89956E+13,2.1599E+13,9.00698E+12,0.0233
2017/2/14,3435.8042,4108.88,2.90042E+13,2.16217E+13,9.03943E+12,0.0233
2017/2/13,3436.275,4109.45,2.90155E+13,2.16385E+13,9.0487E+12,0.0233
2017/2/10,3413.4868,4082.19,2.88301E+13,2.1502E+13,8.98896E+12,0.0235
2017/2/9,3396.2924,4061.63,2.86735E+13,2.13833E+13,8.94426E+12,0.0236
2017/2/8,3383.2878,4046.08,2.85607E+13,2.13035E+13,8.91147E+12,0.0237
2017/2/7,3365.6849,4025.03,2.8452E+13,2.12246E+13,8.86522E+12,0.0238
2017/2/6,3373.2051,4034.02,2.8513E+13,2.12711E+13,8.88552E+12,0.0237
2017/2/3,3364.4923,4023.6,2.84467E+13,2.12073E+13,8.86385E+12,0.0238
2017/1/26,3387.9606,4051.67,2.86697E+13,2.13243E+13,8.92789E+12,0.0236
2017/1/25,3375.9042,4037.25,2.85728E+13,2.12683E+13,8.8953E+12,0.0237
2017/1/24,3364.4509,4023.55,2.85036E+13,2.12184E+13,8.86613E+12,0.0237
2017/1/23,3364.0808,4023.11,2.83905E+13,2.11206E+13,8.86206E+12,0.0238
2017/1/20,3354.8891,4012.12,2.83199E+13,2.10514E+13,8.8383E+12,0.0239
2017/1/19,3329.2891,3981.5,2.81804E+13,2.09406E+13,8.7713E+12,0.024
2017/1/18,3339.3653,3993.55,2.82593E+13,2.10184E+13,8.79757E+12,0.0239
2017/1/17,3326.3563,3977.99,2.81615E+13,2.09321E+13,8.76298E+12,0.024
2017/1/16,3319.4455,3969.73,2.812E+13,2.0911E+13,8.74642E+12,0.024
2017/1/13,3319.9122,3970.29,2.80205E+13,2.08298E+13,8.74548E+12,0.0241
2017/1/12,3317.6241,3967.55,2.79426E+13,2.0771E+13,8.73688E+12,0.0242
2017/1/11,3334.4954,3987.73,2.82072E+13,2.09854E+13,8.78005E+12,0.0241
2017/1/10,3358.2716,4016.16,2.81954E+13,2.09827E+13,8.84018E+12,0.024
2017/1/9,3363.9014,4022.89,2.82548E+13,2.10241E+13,8.85512E+12,0.0239
2017/1/6,3347.6665,4003.48,2.81279E+13,2.08966E+13,8.81306E+12,0.024
2017/1/5,3367.7892,4027.54,2.81975E+13,2.09378E+13,8.86749E+12,0.024
2017/1/4,3368.3117,4028.17,2.81404E+13,2.08858E+13,8.86805E+12,0.024
2017/1/3,3342.2272,3996.97,2.79576E+13,2.07224E+13,8.80111E+12,0.0242
2016/12/30,3310.08,3958.53,2.76807E+13,2.04972E+13,8.73365E+12,0.0244
2016/12/29,3297.7648,3943.8,2.75872E+13,2.04184E+13,8.70092E+12,0.0245
2016/12/28,3301.8887,3948.73,2.76179E+13,2.04083E+13,8.71246E+12,0.0245
2016/12/27,3316.3852,3966.07,2.77086E+13,2.04871E+13,8.74915E+12,0.0244
2016/12/26,3322.4006,3973.26,2.78066E+13,2.05656E+13,8.76454E+12,0.0243
2016/12/23,3307.5991,3955.56,2.76884E+13,2.04711E+13,8.72521E+12,0.0244
2016/12/22,3335.672,3989.14,2.7878E+13,2.06141E+13,8.79832E+12,0.0242
2016/12/21,3338.536,3992.56,2.78569E+13,2.05897E+13,8.80624E+12,0.0243
2016/12/20,3309.0641,3957.31,2.75494E+13,2.03573E+13,8.73019E+12,0.0245
2016/12/19,3328.9827,3981.14,2.77238E+13,2.04832E+13,8.78355E+12,0.0244
2016/12/16,3346.0305,4001.52,2.78117E+13,2.04859E+13,8.83015E+12,0.0243
2016/12/15,3340.4338,3994.83,2.78039E+13,2.04818E+13,8.81849E+12,0.0243
2016/12/14,3378.9453,4040.89,2.8232E+13,2.07835E+13,8.92485E+12,0.0239
2016/12/13,3405.0355,4072.09,2.83908E+13,2.09064E+13,8.99044E+12,0.0238
2016/12/12,3409.1794,4076.96,2.84623E+13,2.09381E+13,9.00574E+12,0.0237
2016/12/9,3493.7004,4178.03,2.90568E+13,2.16716E+13,9.18962E+12,0.0239
2016/12/8,3470.1426,4149.86,2.87628E+13,2.14692E+13,9.12391E+12,0.0242
2016/12/7,3475.7473,4156.56,2.88109E+13,2.14986E+13,9.13684E+12,0.0241
2016/12/6,3459.1533,4136.63,2.87024E+13,2.14069E+13,9.09492E+12,0.0242
2016/12/5,3469.4073,4148.89,2.88188E+13,2.1478E+13,9.12219E+12,0.0241
2016/12/2,3528.9547,4220.1,2.92395E+13,2.18087E+13,9.27527E+12,0.0238
2016/12/1,3565.036,4263.25,2.94038E+13,2.19461E+13,9.36783E+12,0.0236
2016/11/30,3538.001,4230.92,2.91891E+13,2.17813E+13,9.29829E+12,0.0238
2016/11/29,3564.0404,4262.06,2.95004E+13,2.20153E+13,9.36784E+12,0.0236
2016/11/28,3535.0807,4227.43,2.92708E+13,2.18194E+13,9.2919E+12,0.0237
2016/11/25,3521.2984,4210.87,2.90991E+13,2.16807E+13,9.25625E+12,0.0239
2016/11/24,3488.7402,4171.94,2.88186E+13,2.14783E+13,9.17102E+12,0.0241
2016/11/23,3474.7289,4155.18,2.87585E+13,2.14265E+13,9.1356E+12,0.0242
2016/11/22,3468.3637,4147.57,2.87313E+13,2.14036E+13,9.1162E+12,0.0242
2016/11/21,3441.1106,4114.98,2.84635E+13,2.12E+13,9.04562E+12,0.0244
2016/11/18,3417.4554,4086.7,2.82111E+13,2.10122E+13,8.98465E+12,0.0246
2016/11/17,3436.535,4109.51,2.83682E+13,2.11214E+13,9.03564E+12,0.0245
2016/11/16,3429.5921,4101.21,2.8325E+13,2.10779E+13,9.01858E+12,0.0245
2016/11/15,3429.8697,4101.54,2.83268E+13,2.10796E+13,9.01939E+12,0.0245
2016/11/14,3430.2482,4101.99,2.83752E+13,2.11111E+13,9.02023E+12,0.0245
2016/11/11,3417.2211,4086.41,2.82401E+13,2.10131E+13,8.98464E+12,0.0246
2016/11/10,3390.6119,4054.59,2.80232E+13,2.08526E+13,8.91395E+12,0.0248
2016/11/9,3353.0547,4009.68,2.77101E+13,2.06209E+13,8.81548E+12,0.0251
2016/11/8,3371.1177,4031.28,2.78797E+13,2.07451E+13,8.86496E+12,0.0249
2016/11/7,3356.5916,4013.81,2.77538E+13,2.06549E+13,8.82509E+12,0.025
2016/11/4,3354.1749,4010.92,2.77144E+13,2.06192E+13,8.81869E+12,0.0251
2016/11/3,3365.085,4023.97,2.78021E+13,2.06728E+13,8.8492E+12,0.025
2016/11/2,3333.3524,3985.95,2.75675E+13,2.04934E+13,8.76638E+12,0.0252
2016/11/1,3359.0515,4016.68,2.77807E+13,2.0654E+13,8.83345E+12,0.025
2016/10/31,3336.2778,3989.45,2.76296E+13,2.0548E+13,8.77325E+12,0.0252
2016/10/28,3340.1262,3994.05,2.76707E+13,2.05769E+13,8.745E+12,0.0251
2016/10/27,3345.695,4000.71,2.7685E+13,2.05945E+13,8.7267E+12,0.0251
2016/10/26,3354.8003,4011.6,2.77635E+13,2.06546E+13,8.74586E+12,0.025
2016/10/25,3367.4547,4026.73,2.78988E+13,2.07515E+13,8.78024E+12,0.0249
2016/10/24,3367.5778,4026.86,2.79106E+13,2.07625E+13,8.77911E+12,0.0249
2016/10/21,3327.74,3979.23,2.75694E+13,2.05136E+13,8.67391E+12,0.0252
2016/10/20,3318.6044,3968.3,2.74669E+13,2.03939E+13,8.64968E+12,0.0253
2016/10/19,3316.2407,3965.37,2.74577E+13,2.03858E+13,8.64312E+12,0.0253
2016/10/18,3321.3324,3971.46,2.74785E+13,2.03998E+13,8.65706E+12,0.0253
2016/10/17,3277.8787,3919.5,2.71273E+13,2.0135E+13,8.54228E+12,0.0256
2016/10/14,3305.8481,3952.94,2.73184E+13,2.02876E+13,8.61635E+12,0.0254
2016/10/13,3302.6455,3949.11,2.72747E+13,2.02516E+13,8.60897E+12,0.0255
2016/10/12,3300.0099,3945.96,2.7263E+13,2.02436E+13,8.60288E+12,0.0255
2016/10/11,3306.5573,3953.79,2.73217E+13,2.02929E+13,8.62065E+12,0.0254
2016/10/10,3293.8689,3938.62,2.72316E+13,2.02182E+13,8.58791E+12,0.0255
2016/9/30,3253.2848,3890.09,2.69005E+13,1.9972E+13,8.4816E+12,0.0258
2016/9/29,3244.3874,3879.34,2.68508E+13,1.993E+13,8.44594E+12,0.0259
2016/9/28,3230.8904,3863.01,2.67352E+13,1.98436E+13,8.41095E+12,0.026
2016/9/27,3240.7546,3874.8,2.68313E+13,1.9911E+13,8.4383E+12,0.0259
2016/9/26,3220.2838,3850.33,2.66733E+13,1.97936E+13,8.38482E+12,0.0261
2016/9/23,3275.6665,3915,2.70903E+13,2.01094E+13,8.5273E+12,0.0257
2016/9/22,3291.1211,3933.47,2.71662E+13,2.01695E+13,8.5657E+12,0.0256
2016/9/21,3266.6363,3904.21,2.69843E+13,2.00319E+13,8.50311E+12,0.0258
2016/9/20,3257.4034,3892.68,2.69244E+13,1.99894E+13,8.4791E+12,0.0258
2016/9/19,3263.1242,3899.52,2.69729E+13,2.00232E+13,8.49436E+12,0.0258
2016/9/14,3238.7299,3870.36,2.67978E+13,1.98261E+13,8.43033E+12,0.0259
2016/9/13,3260.333,3896.18,2.69999E+13,1.99737E+13,8.48695E+12,0.0257
2016/9/12,3262.6043,3898.89,2.70416E+13,2.00032E+13,8.493E+12,0.0257
2016/9/9,3318.044,3965.15,2.74795E+13,2.03197E+13,8.63825E+12,0.0253
2016/9/8,3339.564,3990.86,2.76242E+13,2.04328E+13,8.69396E+12,0.0252
2016/9/7,3340.8172,3992.36,2.7631E+13,2.04346E+13,8.69709E+12,0.0252
2016/9/6,3342.6259,3994.52,2.76435E+13,2.04351E+13,8.70038E+12,0.0251
2016/9/5,3319.6803,3967.1,2.75355E+13,2.03479E+13,8.64363E+12,0.0252
2016/9/2,3314.1142,3959.49,2.7493E+13,2.03255E+13,8.62882E+12,0.0253
2016/9/1,3301.5767,3944.51,2.74327E+13,2.02773E+13,8.60437E+12,0.0253
2016/8/31,3327.7938,3975.84,2.7606E+13,2.04093E+13,8.67205E+12,0.0252
2016/8/30,3311.9872,3956.82,2.74882E+13,2.03199E+13,8.59852E+12,0.0253
2016/8/29,3307.7812,3951.8,2.74217E+13,2.02687E+13,8.5803E+12,0.0254
2016/8/26,3307.0902,3950.97,2.74292E+13,2.02702E+13,8.55785E+12,0.0255
2016/8/25,3308.9721,3952.93,2.7454E+13,2.02902E+13,8.55576E+12,0.0254
2016/8/24,3329.8631,3977.88,2.75983E+13,2.03972E+13,8.60583E+12,0.0256
2016/8/23,3341.8298,3991.12,2.7677E+13,2.04534E+13,8.63397E+12,0.0255
2016/8/22,3336.7949,3984.87,2.76237E+13,2.04208E+13,8.56983E+12,0.0257
2016/8/19,3365.0197,4018.57,2.77928E+13,2.05144E+13,8.64143E+12,0.0255
2016/8/18,3364.4851,4016.11,2.77691E+13,2.0493E+13,8.63976E+12,0.0255
2016/8/17,3373.0476,4026.14,2.78288E+13,2.05402E+13,8.66362E+12,0.0254
2016/8/16,3378.2451,4032.35,2.78686E+13,2.05719E+13,8.67728E+12,0.0253
2016/8/15,3393.4239,4050.47,2.80933E+13,2.07228E+13,8.70311E+12,0.0251
2016/8/12,3294.2337,3932.07,2.73525E+13,2.01746E+13,8.44767E+12,0.0258
2016/8/11,3233.3604,3858.45,2.68447E+13,1.98123E+13,8.28796E+12,0.0263
2016/8/10,3243.3409,3868.96,2.68539E+13,1.9833E+13,8.31852E+12,0.0263
2016/8/9,3256.9813,3885.06,2.69363E+13,1.98941E+13,8.35165E+12,0.0262
2016/8/8,3234.1833,3857.86,2.67641E+13,1.97665E+13,8.29274E+12,0.0263
2016/8/5,3205.1101,3823.19,2.65368E+13,1.9605E+13,8.22035E+12,0.0266
2016/8/4,3201.2888,3817.28,2.65299E+13,1.95963E+13,8.20957E+12,0.0266
2016/8/3,3193.5073,3808,2.65089E+13,1.95721E+13,8.19047E+12,0.0266
2016/8/2,3189.0529,3802.69,2.65099E+13,1.9565E+13,8.18045E+12,0.0266
2016/8/1,3176.8091,3788.09,2.64185E+13,1.94949E+13,8.14746E+12,0.0267
2016/7/29,3203.9304,3820.43,2.65513E+13,1.9609E+13,8.21449E+12,0.0266
2016/7/28,3221.1365,3838.23,2.66412E+13,1.96887E+13,8.25679E+12,0.0265
2016/7/27,3218.243,3834.76,2.66458E+13,1.96843E+13,8.25393E+12,0.0265
2016/7/26,3269.5882,3895.39,2.69912E+13,1.99233E+13,8.38103E+12,0.0261
2016/7/25,3230.885,3848.99,2.66944E+13,1.97007E+13,8.28368E+12,0.0264
2016/7/22,3225.1621,3841.05,2.66652E+13,1.9684E+13,8.2708E+12,0.0265
2016/7/21,3252.5227,3873.09,2.68754E+13,1.98338E+13,8.34011E+12,0.0262
2016/7/20,3237.6051,3855.23,2.67751E+13,1.97544E+13,8.30059E+12,0.0263
2016/7/19,3248.2341,3867.63,2.68844E+13,1.98243E+13,8.32815E+12,0.0262
2016/7/18,3262.0222,3882.27,2.70191E+13,1.99257E+13,8.3627E+12,0.0261
2016/7/15,3276.2775,3899.08,2.70832E+13,1.99781E+13,8.39633E+12,0.026
2016/7/14,3276.7637,3897.19,2.70464E+13,1.99594E+13,8.39771E+12,0.0261
2016/7/13,3282.8681,3904.27,2.71426E+13,2.00165E+13,8.41313E+12,0.026
2016/7/12,3273.1823,3884.74,2.70328E+13,1.99519E+13,8.38931E+12,0.0261
2016/7/11,3203.3298,3801.35,2.6452E+13,1.95416E+13,8.21219E+12,0.0267
2016/7/8,3192.2804,3787.05,2.63556E+13,1.9471E+13,8.18187E+12,0.0268
2016/7/7,3209.9542,3801.65,2.66075E+13,1.96693E+13,8.2272E+12,0.0265
2016/7/6,3216.8035,3802.36,2.66525E+13,1.97146E+13,8.23778E+12,0.0265
2016/7/5,3207.3827,3789.89,2.65965E+13,1.96635E+13,8.21574E+12,0.0265
2016/7/4,3204.6962,3784.63,2.65325E+13,1.96121E+13,8.2101E+12,0.0266
2016/7/1,3154.2003,3724.72,2.60998E+13,1.92873E+13,8.10364E+12,0.0269
2016/6/30,3153.921,3722.89,2.60791E+13,1.92639E+13,8.10055E+12,0.027
2016/6/29,3151.3898,3718.29,2.61084E+13,1.92042E+13,8.07353E+12,0.0269
2016/6/28,3136.4013,3700.45,2.59812E+13,1.91033E+13,8.034E+12,0.0271
2016/6/27,3120.5443,3680.51,2.5857E+13,1.9026E+13,7.99391E+12,0.0272
2016/6/24,3077.1554,3629.04,2.55537E+13,1.8749E+13,7.8852E+12,0.0275
2016/6/23,3117.3168,3671.44,2.59059E+13,1.9002E+13,7.98685E+12,0.0271
2016/6/22,3133.9611,3688,2.60023E+13,1.90786E+13,8.02439E+12,0.027
2016/6/21,3106.3175,3654.86,2.57854E+13,1.89264E+13,7.95542E+12,0.0273
2016/6/20,3112.6744,3662.34,2.58155E+13,1.89527E+13,7.97083E+12,0.0272
2016/6/17,3110.3572,3659.22,2.57791E+13,1.89341E+13,7.9646E+12,0.0273
2016/6/16,3094.6748,3638.97,2.56699E+13,1.88538E+13,7.92514E+12,0.0274
2016/6/15,3116.3682,3662.01,2.58427E+13,1.89812E+13,7.97756E+12,0.0272
2016/6/14,3075.9834,3614.29,2.55962E+13,1.87847E+13,7.87731E+12,0.0275
2016/6/13,3066.3413,3602.83,2.55118E+13,1.87261E+13,7.85279E+12,0.0276
2016/6/8,3163.9864,3717.44,2.59816E+13,1.93162E+13,8.05886E+12,0.0272
2016/6/7,3177.0536,3730.55,2.60737E+13,1.93766E+13,8.09235E+12,0.0271
2016/6/6,3178.7883,3732.14,2.60734E+13,1.93792E+13,8.09445E+12,0.0271
2016/6/3,3189.3255,3740.9,2.61076E+13,1.94389E+13,8.09855E+12,0.0271
2016/6/2,3167.0997,3714.46,2.59537E+13,1.93121E+13,8.04453E+12,0.0272
2016/6/1,3160.547,3706.66,2.59132E+13,1.92784E+13,8.02747E+12,0.0273
2016/5/31,3169.5598,3717.2,2.59906E+13,1.93363E+13,8.05129E+12,0.0272
2016/5/30,3066.7095,3595.66,2.5225E+13,1.87613E+13,7.78815E+12,0.028
2016/5/27,3062.4993,3590.55,2.51612E+13,1.87177E+13,7.77691E+12,0.0281
2016/5/26,3064.2111,3592.55,2.51737E+13,1.87258E+13,7.78105E+12,0.0281
2016/5/25,3059.2259,3586.7,2.51208E+13,1.86876E+13,7.76661E+12,0.0281
2016/5/24,3063.5556,3591.49,2.51595E+13,1.86973E+13,7.77505E+12,0.0281
2016/5/23,3087.2225,3619.16,2.53063E+13,1.88085E+13,7.83401E+12,0.0279
2016/5/20,3078.2183,3607.65,2.5225E+13,1.87478E+13,7.81179E+12,0.028
2016/5/19,3062.5002,3589.21,2.511E+13,1.86565E+13,7.77115E+12,0.0281
2016/5/18,3068.0358,3595.43,2.51609E+13,1.86983E+13,7.78253E+12,0.0281
2016/5/17,3086.0249,3615.72,2.52969E+13,1.87997E+13,7.82558E+12,0.0279
2016/5/16,3095.3085,3625.42,2.53375E+13,1.88344E+13,7.84828E+12,0.0279
2016/5/13,3074.9351,3601.41,2.52016E+13,1.86917E+13,7.79777E+12,0.028
2016/5/12,3090.1372,3619.21,2.52947E+13,1.87622E+13,7.83515E+12,0.0279
2016/5/11,3082.8086,3610.6,2.52626E+13,1.87387E+13,7.81466E+12,0.028
2016/5/10,3069.1124,3594.5,2.51431E+13,1.86463E+13,7.78159E+12,0.0281
2016/5/9,3065.6154,3590.4,2.51085E+13,1.86289E+13,7.77408E+12,0.0281
2016/5/6,3130.3544,3666.22,2.56408E+13,1.90317E+13,7.93885E+12,0.0275
2016/5/5,3213.9199,3761.64,2.62586E+13,1.95E+13,8.14878E+12,0.0269
2016/5/4,3209.4614,3756.43,2.62211E+13,1.94789E+13,8.13722E+12,0.0269
2016/5/3,3213.5397,3761.07,2.62685E+13,1.95147E+13,8.14858E+12,0.0269
2016/4/29,3156.7451,3694.46,2.58698E+13,1.92079E+13,7.96979E+12,0.0273
2016/4/28,3160.5809,3698.28,2.5934E+13,1.92569E+13,7.94055E+12,0.027
2016/4/27,3165.9156,3703.97,2.59584E+13,1.92725E+13,7.90451E+12,0.0269
2016/4/26,3179.1605,3719.11,2.6064E+13,1.93488E+13,7.92592E+12,0.0267
2016/4/25,3162.0331,3699.01,2.59563E+13,1.92401E+13,7.88095E+12,0.0268
2016/4/22,3174.9012,3714.03,2.60559E+13,1.93152E+13,7.90603E+12,0.0265
2016/4/21,3160.6033,3697.04,2.59836E+13,1.92594E+13,7.86748E+12,0.0265
2016/4/20,3181.0264,3720.93,2.61324E+13,1.93732E+13,7.908E+12,0.0264
2016/4/19,3238.3029,3787.93,2.65466E+13,1.96735E+13,8.04902E+12,0.0259
2016/4/18,3228.4531,3776.37,2.64875E+13,1.96273E+13,8.02687E+12,0.0259
2016/4/15,3272.2053,3827.5,2.68334E+13,1.98855E+13,8.12086E+12,0.0254
2016/4/14,3275.8321,3831.64,2.68903E+13,1.99232E+13,8.12514E+12,0.0253
2016/4/13,3261.3831,3814.74,2.68105E+13,1.98663E+13,8.08934E+12,0.0254
2016/4/12,3218.4497,3764.52,2.63709E+13,1.95906E+13,7.9826E+12,0.0258
2016/4/11,3230.0957,3777.96,2.64438E+13,1.9643E+13,8.0112E+12,0.0258
2016/4/8,3185.7258,3726.06,2.60908E+13,1.93815E+13,7.89936E+12,0.0261
2016/4/7,3209.2902,3753.62,2.62835E+13,1.95231E+13,7.95444E+12,0.0258
2016/4/6,3257.5276,3810.02,2.66552E+13,1.97996E+13,8.17802E+12,0.0256
2016/4/5,3264.4858,3818.16,2.67268E+13,1.98431E+13,8.19624E+12,0.0256
2016/4/1,3221.8948,3768.35,2.64405E+13,1.96297E+13,8.09183E+12,0.0257
2016/3/31,3218.0879,3763.82,2.63805E+13,1.95837E+13,8.07686E+12,0.026
2016/3/30,3216.2753,3761.7,2.63879E+13,1.95762E+13,8.07144E+12,0.0265
2016/3/29,3135.4098,3667.12,2.57448E+13,1.91006E+13,7.86767E+12,0.0272
2016/3/28,3169.7283,3707.26,2.60032E+13,1.92973E+13,7.95074E+12,0.0268
2016/3/25,3197.8169,3740.11,2.61916E+13,1.94285E+13,8.01482E+12,0.0264
2016/3/24,3181.8507,3721.44,2.60709E+13,1.93291E+13,7.97859E+12,0.0268
2016/3/23,3236.0924,3784.88,2.65039E+13,1.96467E+13,8.11378E+12,0.0263
2016/3/22,3225.7903,3772.83,2.64368E+13,1.95539E+13,8.08839E+12,0.0263
2016/3/21,3249.4372,3800.48,2.66426E+13,1.96975E+13,8.14856E+12,0.0261
2016/3/18,3171.963,3709.87,2.61353E+13,1.93327E+13,7.95296E+12,0.0265
2016/3/17,3124.2039,3654.01,2.58192E+13,1.91064E+13,7.83484E+12,0.0268
2016/3/16,3090.0328,3614.05,2.56204E+13,1.89703E+13,7.75331E+12,0.0269
2016/3/15,3074.7796,3596.21,2.54578E+13,1.88417E+13,7.70505E+12,0.027
2016/3/14,3065.6904,3585.58,2.53865E+13,1.87853E+13,7.68109E+12,0.0271
2016/3/11,3018.2844,3530.13,2.50567E+13,1.85546E+13,7.56647E+12,0.0274
2016/3/10,3013.1457,3524.12,2.49728E+13,1.85015E+13,7.55944E+12,0.0275
2016/3/9,3071.907,3592.85,2.54553E+13,1.88688E+13,7.70483E+12,0.027
2016/3/8,3107.6727,3634.68,2.56836E+13,1.90344E+13,7.7915E+12,0.0267
2016/3/7,3104.8397,3631.36,2.56679E+13,1.90183E+13,7.78494E+12,0.0267
2016/3/4,3093.8895,3618.56,2.56222E+13,1.89837E+13,7.75965E+12,0.0268
2016/3/3,3058.4219,3577.08,2.51892E+13,1.86627E+13,7.66761E+12,0.0272
2016/3/2,3051.3327,3568.78,2.51204E+13,1.85996E+13,7.64928E+12,0.0273
2016/3/1,2930.6937,3427.69,2.41824E+13,1.79046E+13,7.35277E+12,0.0284
2016/2/29,2877.4666,3365.43,2.37939E+13,1.76268E+13,7.22109E+12,0.0288
2016/2/26,2948.0306,3447.96,2.42606E+13,1.7959E+13,7.39245E+12,0.0282
2016/2/25,2918.7501,3412.8,2.3985E+13,1.77495E+13,7.31964E+12,0.0285
2016/2/24,3109.5454,3635.89,2.5441E+13,1.88117E+13,7.78828E+12,0.0269
2016/2/23,3089.3632,3612.29,2.52784E+13,1.86622E+13,7.73831E+12,0.027
2016/2/22,3118.8675,3646.79,2.55215E+13,1.88354E+13,7.8127E+12,0.0268
2016/2/19,3051.585,3568.12,2.4936E+13,1.8413E+13,7.64647E+12,0.0274
2016/2/18,3053.6985,3570.59,2.49919E+13,1.84532E+13,7.65214E+12,0.0273
2016/2/17,3063.3199,3581.84,2.50725E+13,1.85146E+13,7.67484E+12,0.0273
2016/2/16,3037.0353,3551.11,2.48544E+13,1.83394E+13,7.61123E+12,0.0275
2016/2/15,2946.7066,3445.49,2.41414E+13,1.78192E+13,7.3875E+12,0.0283
2016/2/5,2963.7894,3465.46,2.43261E+13,1.79394E+13,7.42976E+12,0.0281
2016/2/4,2984.7598,3489.98,2.44744E+13,1.8042E+13,7.47642E+12,0.0279
2016/2/3,2948.6386,3447.75,2.41969E+13,1.78185E+13,7.38319E+12,0.0282
2016/2/2,2961.3337,3462.59,2.43526E+13,1.79341E+13,7.41693E+12,0.028
2016/2/1,2901.0477,3392.1,2.39229E+13,1.76197E+13,7.26784E+12,0.0285
2016/1/29,2946.0902,3444.77,2.43522E+13,1.79345E+13,7.38238E+12,0.028
2016/1/28,2853.7562,3336.81,2.36726E+13,1.7437E+13,7.15319E+12,0.0288
2016/1/27,2930.3519,3426.37,2.42287E+13,1.78456E+13,7.34145E+12,0.0282
2016/1/26,2940.5085,3438.24,2.42862E+13,1.78663E+13,7.3664E+12,0.0281
2016/1/25,3128.886,3658.51,2.58126E+13,1.89611E+13,7.83306E+12,0.0265
2016/1/22,3113.4626,3640.47,2.56968E+13,1.88656E+13,7.79136E+12,0.0266
2016/1/21,3081.3454,3602.92,2.54503E+13,1.865E+13,7.7114E+12,0.0268
2016/1/20,3174.3781,3711.7,2.61509E+13,1.91673E+13,7.94063E+12,0.0261
2016/1/19,3223.1251,3768.7,2.64646E+13,1.9417E+13,8.06462E+12,0.0258
2016/1/18,3130.7289,3660.66,2.57304E+13,1.8873E+13,7.83795E+12,0.0265
2016/1/15,3118.73,3646.63,2.57106E+13,1.88487E+13,7.80981E+12,0.0266
2016/1/14,3221.571,3766.88,2.6581E+13,1.94833E+13,8.06471E+12,0.0257
2016/1/13,3155.879,3689.98,2.61362E+13,1.91667E+13,7.90192E+12,0.0261
2016/1/12,3215.71,3759.94,2.66177E+13,1.95175E+13,8.04858E+12,0.0257
2016/1/11,3192.45,3732.74,2.64511E+13,1.93935E+13,7.98967E+12,0.0258
